who is the parent of augusta_of_saxe-weimar 's son ?	william_i_german_emperor	augusta_of_saxe-weimar#children#princess_louise_of_prussia#parents#william_i_german_emperor#<end>#william_i_german_emperor
what gender is joseph_p_kennedy_sr 's daughter  ?	female	joseph_p_kennedy_sr#children#rosemary_kennedy#gender#female#<end>#female
what is evelyn_keyes 's spouse ?	composer	evelyn_keyes#spouse#artie_shaw#profession#composer#<end>#composer
what city did audrey_hepburn 's husband die ?	santa_barbara	audrey_hepburn#spouse#mel_ferrer#place_of_death#santa_barbara#<end>#santa_barbara
the children of offspring of jahangir ?	dara_shikoh	jahangir#children#shah_jahan#children#dara_shikoh#<end>#dara_shikoh
the parents of spouse of juliana_maria_of_brunswick_wolfenbuttel ?	sophia_magdalen_of_brandenburg-kulmbach	juliana_maria_of_brunswick_wolfenbuttel#spouse#frederick_v_of_denmark#parents#sophia_magdalen_of_brandenburg-kulmbach#<end>#sophia_magdalen_of_brandenburg-kulmbach
franz_joseph_i_of_austria 's wife 's cause of death ?	assassination	franz_joseph_i_of_austria#spouse#elisabeth_of_bavaria#cause_of_death#assassination#<end>#assassination
where is hermann_einstein 's heir staying ?	italy	hermann_einstein#children#maria_winteler_einstein#location#italy#<end>#italy
the place of death of william_ii_german_emperor 's mom ?	potsdam	william_ii_german_emperor#parents#frederick_iii_german_emperor#place_of_death#potsdam#<end>#potsdam
who is the mother of louis_duke_of_nemours 's son ?	louis_duke_of_nemours	louis_duke_of_nemours#children#gaston_comte_deu#parents#louis_duke_of_nemours#<end>#louis_duke_of_nemours
princess_sophia_dorothea_of_prussia 's parents 's sex ?	male	princess_sophia_dorothea_of_prussia#parents#frederick_william_i_of_prussia#gender#male#<end>#male
what is the maria_luisa_of_savoy 's couple 's gender ?	male	maria_luisa_of_savoy#spouse#philip_v_of_spain#gender#male#<end>#male
what is the sex of offspring of adelaide_of_lowenstein_wertheim_rosenberg ?	female	adelaide_of_lowenstein_wertheim_rosenberg#children#maria_josepha_of_portugal#gender#female#<end>#female
what did prince_joachim_of_prussia 's father die from ?	pulmonary_embolism	prince_joachim_of_prussia#parents#william_ii_german_emperor#cause_of_death#pulmonary_embolism#<end>#pulmonary_embolism
what does henry_iv_of_england 's heir do for a living?	monarch	henry_iv_of_england#children#henry_v_of_england#profession#monarch#<end>#monarch
is frederick_iii_german_emperor 's offspring a man or a woman ?	female	frederick_iii_german_emperor#children#princess_charlotte_of_prussia#gender#female#<end>#female
who is the kid of henry_iv_holy_roman_emperor 's dad ?	henry_iv_holy_roman_emperor	henry_iv_holy_roman_emperor#parents#henry_iii_holy_roman_emperor#children#henry_iv_holy_roman_emperor#<end>#henry_iv_holy_roman_emperor
what is george_tabori 's couple 's ethnicity about ?	swedish_people	george_tabori#spouse#viveca_lindfors#ethnicity#swedish_people#<end>#swedish_people
how john_d_rockefeller_jr 's kid died ?	myocardial_infarction	john_d_rockefeller_jr#children#nelson_rockefeller#cause_of_death#myocardial_infarction#<end>#myocardial_infarction
what is the dad of children of charles_spurgeon ?	charles_spurgeon	charles_spurgeon#children#thomas_spurgeon#parents#charles_spurgeon#<end>#charles_spurgeon
who is the darling of arcadius 's darling ?	arcadius	arcadius#spouse#aelia_eudoxia#spouse#arcadius#<end>#arcadius
the gender of jahangir 's heir ?	male	jahangir#children#shah_jahan#gender#male#<end>#male
where is peter_van_pels 's mother staying ?	lower_saxony	peter_van_pels#parents#hermann_van_pels#location#lower_saxony#<end>#lower_saxony
who is the heir of wang_khan 's children ?	mongke_khan	wang_khan#children#sorghaghtani_beki#children#mongke_khan#<end>#mongke_khan
prince_louis_ferdinand_of_bavaria 's parent 's sex ?	female	prince_louis_ferdinand_of_bavaria#parents#infanta_amelia_philippina_of_spain#gender#female#<end>#female
what is verina 's wife ?	eastern_roman_emperor	verina#spouse#leo_i#profession#eastern_roman_emperor#<end>#eastern_roman_emperor
what gender is lord_robert_manners 's parents  ?	male	lord_robert_manners#parents#john_manners_2nd_duke_of_rutland#gender#male#<end>#male
the gender of mom of george_formby ?	male	george_formby#parents#george_formby_ashton_under_lyne#gender#male#<end>#male
the cause of death of father of louis_xvi_of_france ?	tuberculosis	louis_xvi_of_france#parents#louis_dauphin_de_france#cause_of_death#tuberculosis#<end>#tuberculosis
the sex of dad of elena_of_montenegro ?	male	elena_of_montenegro#parents#nicholas_i_of_montenegro#gender#male#<end>#male
the organization of john_b_kelly_sr 's son ?	american_academy_of_dramatic_arts	john_b_kelly_sr#children#grace_kelly#institution#american_academy_of_dramatic_arts#<end>#american_academy_of_dramatic_arts
the gender of joseph_p_kennedy_sr 's daughter ?	female	joseph_p_kennedy_sr#children#rosemary_kennedy#gender#female#<end>#female
what is alexandra_fyodorovna_of_hesse 's daughter working on ?	grand_duchess	alexandra_fyodorovna_of_hesse#children#grand_duchess_anastasia_nikolaevna_of_russia#profession#grand_duchess#<end>#grand_duchess
where does anton_philips 's kid work for ?	delft_university_of_technology	anton_philips#children#frits_philips#institution#delft_university_of_technology#<end>#delft_university_of_technology
the nationality of titus_van_rijn 's dad ?	netherlands	titus_van_rijn#parents#rembrandt#nationality#netherlands#<end>#netherlands
noble_consort_wan 's wife 's ethnicity ?	manchu	noble_consort_wan#spouse#qianlong_emperor#ethnicity#manchu#<end>#manchu
what is the sex of husband of grand_duke_peter_nicolaievich_of_russia ?	female	grand_duke_peter_nicolaievich_of_russia#spouse#anastasia_of_montenegro#gender#female#<end>#female
what is marvin_pentz_gay_sr 's kid ?	record_producer	marvin_pentz_gay_sr#children#marvin_gaye#profession#record_producer#<end>#record_producer
what is the name of the mother of grand_duke_konstantin_nikolayevich_of_russia 's son ?	alexandra_iosifovna_of_altenburg	grand_duke_konstantin_nikolayevich_of_russia#children#grand_duke_dmitri_konstantinovich_of_russia#parents#alexandra_iosifovna_of_altenburg#<end>#alexandra_iosifovna_of_altenburg
mumtaz_mahal 's son 's father ?	mumtaz_mahal	mumtaz_mahal#children#shah_shuja#parents#mumtaz_mahal#<end>#mumtaz_mahal
the gender of buster_keaton 's parents ?	male	buster_keaton#parents#joe_keaton#gender#male#<end>#male
where is auguste_van_pels 's other half staying ?	lower_saxony	auguste_van_pels#spouse#hermann_van_pels#location#lower_saxony#<end>#lower_saxony
what is the race of elizabeth_de_burgh 's spouse ?	scottish_people	elizabeth_de_burgh#spouse#robert_i_of_scotland#ethnicity#scottish_people#<end>#scottish_people
what is the philippine_elisabeth_of_orleans 's mother 's gender ?	male	philippine_elisabeth_of_orleans#parents#philippe_ii_duke_of_orleans#gender#male#<end>#male
what faith is christiane_eberhardine_of_brandenburg_bayreuth 's son ?	catholicism	christiane_eberhardine_of_brandenburg_bayreuth#children#augustus_iii_of_poland#religion#catholicism#<end>#catholicism
what is the name of the wife of maria_of_spain 's heir ?	infanta_isabella_clara_eugenia_of_spain	maria_of_spain#children#albert_vii_archduke_of_austria#spouse#infanta_isabella_clara_eugenia_of_spain#<end>#infanta_isabella_clara_eugenia_of_spain
what is evelyn_keyes 's spouse working on ?	composer	evelyn_keyes#spouse#artie_shaw#profession#composer#<end>#composer
what is the daughter of infante_joao_of_portugal 's parents ?	infanta_isabel_duchess_of_burgundy	infante_joao_of_portugal#parents#john_i_of_portugal#children#infanta_isabel_duchess_of_burgundy#<end>#infanta_isabel_duchess_of_burgundy
the gender of wife of verina ?	male	verina#spouse#leo_i#gender#male#<end>#male
what is the nation of mary_stuart_countess_of_bute 's husband ?	scotland	mary_stuart_countess_of_bute#spouse#john_stuart_3rd_earl_of_bute#nationality#scotland#<end>#scotland
the heir of parent of catherine_of_braganza ?	teodosio_prince_of_brazil	catherine_of_braganza#parents#john_iv_of_portugal#children#teodosio_prince_of_brazil#<end>#teodosio_prince_of_brazil
how franz_joseph_i_of_austria 's wife died ?	assassination	franz_joseph_i_of_austria#spouse#elisabeth_of_bavaria#cause_of_death#assassination#<end>#assassination
what is the job of richard_mulligan 's spouse ?	actor	richard_mulligan#spouse#joan_hackett#profession#actor#<end>#actor
the sex of offspring of sherman_hoar ?	male	sherman_hoar#children#roger_sherman_hoar#gender#male#<end>#male
who is the child of duke_peter_of_oldenburg 's son ?	grand_duke_nicholas_nicolaevich_the_younger	duke_peter_of_oldenburg#children#grand_duchess_alexandra_petrovna#children#grand_duke_nicholas_nicolaevich_the_younger#<end>#grand_duke_nicholas_nicolaevich_the_younger
what is the sex of lovisa_of_sweden 's darling ?	male	lovisa_of_sweden#spouse#frederick_viii_of_denmark#gender#male#<end>#male
what is the nation of offspring of louis_duke_of_nemours ?	france	louis_duke_of_nemours#children#gaston_comte_deu#nationality#france#<end>#france
elena_pavlovna_of_wurttemberg 's kid 's couple ?	adolphe_grand_duke_of_luxembourg	elena_pavlovna_of_wurttemberg#children#grand_duchess_elizabeth_mikhailovna#spouse#adolphe_grand_duke_of_luxembourg#<end>#adolphe_grand_duke_of_luxembourg
what made the louise_juliana_of_nassau 's fatherdead ?	firearm	louise_juliana_of_nassau#parents#william_the_silent#cause_of_death#firearm#<end>#firearm
what is the marguerite_of_france 's mother 's place of birth ?	leuven	marguerite_of_france#parents#maria_of_brabant#place_of_birth#leuven#<end>#leuven
what religious belief does mihrimar 's parents practice ?	islam	mihrimar#parents#roxelana#religion#islam#<end>#islam
what type of religion does j_p_morgan_jr 's dad practice ?	anglicanism	j_p_morgan_jr#parents#j_p_morgan#religion#anglicanism#<end>#anglicanism
the daughter of takelot_iii 's parent ?	takelot_iii	takelot_iii#parents#osorkon_iii#children#takelot_iii#<end>#takelot_iii
john_d_rockefeller_jr 's child 's nationality ?	united_states	john_d_rockefeller_jr#children#nelson_rockefeller#nationality#united_states#<end>#united_states
what is the child of children of albert_of_saxe-coburg_and_gotha ?	prince_maurice_of_battenberg	albert_of_saxe-coburg_and_gotha#children#princess_beatrice_of_the_united_kingdom#children#prince_maurice_of_battenberg#<end>#prince_maurice_of_battenberg
james_cruze 's husband 's gender ?	female	james_cruze#spouse#betty_compson#gender#female#<end>#female
what is the sex of daughter of william_of_winchester_lord_of_lunenburg ?	male	william_of_winchester_lord_of_lunenburg#children#otto_i_duke_of_brunswick_luneburg#gender#male#<end>#male
the educational institution of husband of laura_devon ?	university_of_michigan	laura_devon#spouse#brian_kelly_hell#institution#university_of_michigan#<end>#university_of_michigan
what is the son of husband of caroline_webster_schermerhorn_astor ?	john_jacob_astor_iv	caroline_webster_schermerhorn_astor#spouse#william_backhouse_astor_jr#children#john_jacob_astor_iv#<end>#john_jacob_astor_iv
the nationality of kid of hortense_de_beauharnais ?	france	hortense_de_beauharnais#children#napoleon_iii_of_france#nationality#france#<end>#france
what is the luis_munoz_marin 's darling 's sex ?	female	luis_munoz_marin#spouse#ines_mendoza#gender#female#<end>#female
what sex is qianlong_emperor 's daughter  ?	male	qianlong_emperor#children#jiaqing_emperor#gender#male#<end>#male
what religion does george_darwin 's father follow ?	anglicanism	george_darwin#parents#charles_darwin#religion#anglicanism#<end>#anglicanism
how louise_juliana_of_nassau 's father died ?	firearm	louise_juliana_of_nassau#parents#william_the_silent#cause_of_death#firearm#<end>#firearm
what killed the skip_caray 's mother ?	cardiovascular_disease	skip_caray#parents#harry_caray#cause_of_death#cardiovascular_disease#<end>#cardiovascular_disease
the work of kid of blessed_virgin_mary ?	carpenter	blessed_virgin_mary#children#jesus#profession#carpenter#<end>#carpenter
which nationality is edmund_stafford_5th_earl_of_stafford 's child ?	kingdom_of_england	edmund_stafford_5th_earl_of_stafford#children#thomas_bourchier#nationality#kingdom_of_england#<end>#kingdom_of_england
the nationality of george_formby 's mom ?	england	george_formby#parents#george_formby_ashton_under_lyne#nationality#england#<end>#england
what is the address of couple of robert_lowell ?	london	robert_lowell#spouse#caroline_blackwood#location#london#<end>#london
luis_munoz_marin 's other half 's occupation ?	first_lady	luis_munoz_marin#spouse#ines_mendoza#profession#first_lady#<end>#first_lady
where did anne_marie_martinozzi 's daughter die ?	fontainebleau	anne_marie_martinozzi#children#louis_armand_i_prince_of_conti#place_of_death#fontainebleau#<end>#fontainebleau
what is the gender of louis_xvi_of_france 's kid ?	female	louis_xvi_of_france#children#princess_sophie_helene_beatrix_of_france#gender#female#<end>#female
what is the mariana_victoria_of_spain 's other half 's type of religion ?	catholicism	mariana_victoria_of_spain#spouse#joseph_i_of_portugal#religion#catholicism#<end>#catholicism
what is the gender of pearl_starr 's mother ?	female	pearl_starr#parents#belle_starr#gender#female#<end>#female
what caused the prince_joachim_of_prussia 's father's death ?	pulmonary_embolism	prince_joachim_of_prussia#parents#william_ii_german_emperor#cause_of_death#pulmonary_embolism#<end>#pulmonary_embolism
the gender of couple of gaius_marius ?	male	gaius_marius#spouse#julius_caesar#gender#male#<end>#male
what is the prince_joachim_of_prussia 's mom 's organization ?	university_of_bonn	prince_joachim_of_prussia#parents#william_ii_german_emperor#institution#university_of_bonn#<end>#university_of_bonn
what did george_darwin 's father die from ?	coronary_thrombosis	george_darwin#parents#charles_darwin#cause_of_death#coronary_thrombosis#<end>#coronary_thrombosis
what is the cleopatra_selene 's mom 's ethnicity ?	greeks_in_egypt	cleopatra_selene#parents#cleopatra_vii_of_egypt#ethnicity#greeks_in_egypt#<end>#greeks_in_egypt
what is the name of the child of thomas_spurgeon 's parent ?	thomas_spurgeon	thomas_spurgeon#parents#charles_spurgeon#children#thomas_spurgeon#<end>#thomas_spurgeon
what is the albert_vii_archduke_of_austria 's darling 's sex ?	female	albert_vii_archduke_of_austria#spouse#infanta_isabella_clara_eugenia_of_spain#gender#female#<end>#female
the profession of husband of harry_hay ?	inventor	harry_hay#spouse#john_burnside_1916#profession#inventor#<end>#inventor
john_a_roebling 's daughter 's profession ?	engineer	john_a_roebling#children#washington_roebling#profession#engineer#<end>#engineer
what is the nation of johann_bernoulli 's son ?	netherlands	johann_bernoulli#children#daniel_bernoulli#nationality#netherlands#<end>#netherlands
saovabha 's mom 's spouse ?	mongkut	saovabha#parents#piam#spouse#mongkut#<end>#mongkut
the occupation of heir of baruch_leib_rosowsky ?	hazzan	baruch_leib_rosowsky#children#solomon_rosowsky#profession#hazzan#<end>#hazzan
what sex is hermann_einstein 's offspring  ?	female	hermann_einstein#children#maria_winteler_einstein#gender#female#<end>#female
the cause of death of spouse of phillip_terry ?	pancreatic_cancer	phillip_terry#spouse#joan_crawford#cause_of_death#pancreatic_cancer#<end>#pancreatic_cancer
